3112,15614,flock,noun,a number of birds moving or resting together
3113,15615,team,noun,two or more people or animals working together
3114,15616,batch,noun,a quantity or consignment of goods produced at one time
3115,15617,party,noun,a group of people taking part in a particular activity or trip
3116,15618,cohort,noun, a group of people banded together or treated as a group
3117,15619,legion,noun, vast number of people or things
3118,15620,heap,noun,a large pile
3119,15621,class,noun,a set or category of things having some property in common and differentiated from others by kind or quality
3120,15622,clique,noun,a small group of people who spend time together and do not readily allow others to join them
3121,15623,crew,noun,"a group of people who work on and operate a ship, boat, aircraft, or train"
3122,15624,assembly,noun,a group of people gathered together
3123,15625,variety,noun,a number of things of the same general class that are distinct in character or quality
3124,15626,crowd,noun,a large number of people gathered together
3125,15627,assortment,noun,a miscellaneous collection
3126,15628,gang,noun,a group of individuals who regularly associate together
3127,15629,throng,noun,"a large, densely packed crowd"
3128,15630,multitude,noun,a large number of people or things
3129,15631,assemblage,noun,a collection or gathering
3130,15632,band,noun,a group of animals or people
3131,15633,clutch,noun,"a group, especially of eggs fertilized at the same time, laid in a single session and (in birds) incubated together"
3132,15634,multiplicity,noun,a large number or variety
3133,15635,bevy,noun,a large group of people or things
3134,15636,circle,noun,"a group of people with a shared profession, interests, or acquaintance"
3135,15637,coterie,noun,a small exclusive group of people with shared interests or tastes
3136,15638,family,noun,a group united by a significant shared characteristic
3137,15639,corps,noun,a body of people engaged in a particular activity
3138,15640,set,noun,a group or collection of things belonging or used together or resembling one another
3139,15641,slew,noun,a large number or quantity
3140,15642,package,noun,also package deal a set of proposals or terms offered or agreed as a whole
3141,15643,shoal,noun,a large group or crowd
3142,15644,school,noun,"a large group of fish or sea mammals, or a group of people sharing similar ideas, methods, or style. "
3143,15645,covey,noun,"a small flock of birds, especially partridge."
3144,15646,crop,noun,an amount of related people or things appearing at one time
3145,15647,mob,noun,"a disorderly or violent crowd, or an associated group of people, or a flock or herd of animals. "
3146,15648,harem,noun,the wives (or concubines) of a polygamous man. 
3147,15649,horde,noun,a large group of people. 
3148,15650,stand,noun,a group of trees or other plants. 
3149,15651,repertoire,noun,the body of pieces known or regularly performed by a performer or company. 
3150,15652,posse,noun,"a group of people with a common characteristic, interest, or purpose. "
3151,15653,huddle,noun,a number of people or things crowded together. 
3152,15654,claque,noun,a group of people hired to applaud or heckle a performer. 
3153,15655,repertory,noun,another term for repertoire
3154,15656,population,noun,all the inhabitants of a particular place
3155,15657,quartet,noun,a set of four people or things
3156,15658,quintet,noun,a set of five people or things
3157,15659,trio,noun,a set or group of three
3158,15660,sextet,noun,a set of six people or things
3159,15661,flotilla,noun,a small fleet of ships or boats. 
3160,15662,clump,noun,a small group of trees or plants growing closely together. 
3161,15663,passel,noun,a large group
3162,15664,community,noun,the people of an area or country considered collectively; society.
3163,15665,body,noun,an organized group of people with a common function
3164,15666,tribe,noun,a social division in a traditional society consisting of linked families or communities with a common culture and dialect.
3165,15667,force,noun,a collection of people that tend to share come commonality or goal. 
3166,15668,book,noun,"a collection of entities, usually bound"
3167,15669,combination,noun,A collection consisting of more than one distinct item or set of items.
3168,15670,father,noun,a man in relation to his natural child or children
3169,15671,mother,noun,a woman in relation to a child or children to whom she has given birth
3170,15672,son,noun,a boy or man in relation to his parents
3171,15673,daughter,noun,a girl or woman in relation to her parents
3172,15674,uncle,noun,the brother of one' s father or mother or the husband of one' s aunt
3173,15675,aunt,noun,the sister of one' s father or mother or the wife of one' s uncle
3174,15676,auntie,noun,aunt
3175,15677,dad,noun,(informal) one' s father
3176,15678,daddy,noun,(informal) one' s father (common form by young children)
3177,15679,grandson,noun,a boy or man in relation to his grandparents
3178,15680,granddaughter,noun,a daughter of one' s son or daughter
3179,15681,niece,noun,"a daughter of one' s brother or sister, or of one' s brother-in-law or sister-in-law"
3180,15682,nephew,noun,"a son of one' s brother or sister, or of one' s brother-in-law or sister-in-law"
3181,15683,brother,noun,a man or boy in relation to other sons and daughters of his parents
3182,15684,sister,noun,a woman or girl in relation to other daughters and sons of her parents
3183,15685,grandfather,noun,the father of one' s father or mother
3184,15686,grandmother,noun,the mother of one' s father or mother
3185,15687,mother-in-law,noun,the mother of a person' s spouse
3186,15688,father-in-law,noun,the father of a person' s spouse
3187,15689,son-in-law,noun,the husband of a person' s daughter
3188,15690,daughter-in-law,noun,the wife of one' s son
3189,15691,stepson,noun, son of one' s husband or wife by a previous marriage
3190,15692,stepdaughter,noun,a daughter of one' s husband or wife by a previous marriage
3191,15693,stepmother,noun,a man who is married to one' s mother after the divorce of one' s parents or the death of one' s father
3192,15694,stepfather,noun,an who is married to one' s mother after the divorce of one' s parents or the death of one' s father
3193,15695,stepbrother,noun,"a son of one' s step-parent, by a marriage other than that with one' s own father or mother"
3194,15696,stepsister,noun,a daughter of one' s step-parent by a marriage other than with one' s own father or mother
3195,15697,brother-in-law,noun,"the brother of one' s wife or husband, or the husband of one' s sister or sister-in-law. "
3196,15698,sister-in-law,noun,"the sister of one' s wife or husband, or the wife of one' s brother or brother-in-law. "
3197,15699,cousin,noun,a child of one' s uncle or aunt
3198,15700,mom,noun,informal one' s mother
3199,15701,great-grandson,noun,the son of one' s child' s son or daughter.
3200,15702,great-granddaughter,noun,the daughter of one' s child' s son or daughter.
3201,15703,parent,noun,a father or mother
3202,15704,child,noun,a son or daughter of any age
3203,15705,in-law,noun,a relative by marriage
3204,15706,family,noun,a group consisting of two parents and their children living together as a unit
3205,15707,sibling,noun,each of two or more children or offspring having one or both parents in common; a brother or sister
3206,15708,ancestor,noun,"a person, typically one more remote than a grandparent, from whom one is descended"
3207,15709,descendant,noun,"a person, animal, etc. that is descended from a particular ancestor"
3208,15710,forebear,noun,an ancestor
3209,15711,forefather,noun,an ancestor
3210,15712,kinsman,noun,pl. -men or -women (in anthropological or formal use) one of a person' s blood relations
3211,15713,kinsfolk,noun,"(in anthropological or formal use) a person' s blood relations, regarded collectively"
3212,15714,kinswoman,noun,one of a person' s female blood relations
3213,15715,relative,noun,a person connected by blood or marriage
3214,15716,kin,noun,in sing. treated as pl. one' s family and relations. 
3220,15722,scion,noun,a descendant of a notable family or one with a long lineage
3221,15723,kid,noun,(informal) a child or young person. 
3222,15724,offspring,noun,"a person' s child or children, or the young of an animal."
3223,15725,clan,noun,group of people who are related by blood or by marriage
3224,15726,people,noun,a noun which describes a general familial lineage. 
3225,15727,name,noun,"Refers to a surname, literally or figuratively, to which members of a family are bound, as with a Dynasty or House."
3226,15728,kinship,noun,"The relations between anthropomorphic entities which constitute a classification as ""kinship"""
3243,15745,glint,noun,a small flash of light shining upon an entity
3244,15746,gleam,noun,the appearance of a brief or weak light with respect to a figure and a ground
3245,15747,glimmer,noun,a faint or wavering light shining on an entity
3246,15748,flicker,noun,the reflection of light off of or from an object intermittently
3247,15749,coruscation,noun,flash or sparkle.
3248,15750,scintillation,noun,a flash of light. 
3249,15751,glitter,noun,"a bright, shimmering reflected light. "
3250,15752,glow,noun,a steady radiance of light that illuminates an object
3251,15753,twinkle,noun,a sparkle or gleam that illuminates an object
3255,15757,flash,noun,the appearance of a sudden brief burst of light 
3258,15760,shine,noun,a glow of bright light which illuminates an object
3259,15761,sheen,noun,a soft lustre on a surface. 
3260,15762,lustre,noun,a gentle sheen or soft glow. 
3263,15765,lambency,noun,a glow or soft radiant flicker
3264,15766,refulgence,noun,a very bright shine. 
3270,15772,glister,noun,a sparkle which illuminates an object
3271,15773,light,noun,the natural agent that stimulates sight and makes things visible; electromagnetic radiation from about 390 to 740 nm in wavelength.
3274,15776,tool,noun,"a device or implement, typically hand-held, used to carry out a particular function"
3275,15777,implement,noun,"a tool, utensil, or other piece of equipment, used for a particular purpose. "
3276,15778,apparatus,noun,the equipment needed for a particular activity or purpose (mass noun)
3277,15779,device,noun,"a thing made or adapted for a particular purpose, especially a mechanical or electronic contrivance"
3278,15780,utensil,noun,"a tool or container, especially for household use. "
3279,15781,instrument,noun,"a tool or implement, especially for precision work"
3280,15782,equipment,noun,the items needed for a particular purpose. 
3281,15783,gadget,noun,a small mechanical device or tool
3282,15784,appliance,noun,a device designed to perform a  specific task
3283,15785,contraption,noun,a machine or device that appears strange or unnecessarily complicated.
3284,15786,machine,noun,"an apparatus using or applying mechanical power and having several parts, each with a definite function and together performing a particular task."
3286,15788,centrifuge,noun,"a machine with a rapidly rotating container that applies centrifugal force to its contents, used chiefly to separate liquids from solids."
3287,15789,technology,noun,machinery and equipment based on the application of scientific knowledge to practical ends
3288,15790,system,noun,a complex machine whose parts are working together as a mechanism or interconnecting network
3289,15791,gear,noun,apparatus or equipment
3290,15792,core,noun,"the central part of a nuclear reactor, which contains the fissile material. "
3291,15793,player,noun,a machine that reads and decodes digital information. 
3292,15794,range,noun,kitchen stove; used for cooking food.
3293,15795,level,noun,a deviced used to determine whether a surface is perfectly horizontol. 
3294,15796,test,noun,a short examination of proficiency
3295,15797,examination,noun,a formal test of [knowledge or] proficiency in a subject or skill
3297,15799,assessment,noun,determination of someone' s skills
3299,15801,exam,noun,short for examination: a formal test of proficiency in a subject or skill
3307,15809,breadth,noun,the distance or measurement from side to side of something
3308,15810,depth,noun,the distance from the top or surface to the bottom of something or to a specified point within it
3309,15811,length,noun,the measurement or extent of something from end to end; the greater or greatest of two or more dimensions of a body.
3310,15812,width,noun,the measurement or extent of something from side to side; the lesser of two or the least of three dimensions of a body
3311,15813,height,noun,the measurement of someone or something from head to foot or from base to top. 
3314,15816,weight,noun,"a body' s relative mass or the quantity of matter contained by it, giving rise to a downward force; heaviness. "
3315,15817,area,noun,the extent or measurement of a surface
3316,15818,circumference,noun,the enclosing boundary of a circle.
3319,15821,work,noun,the exertion of force overcoming resistance or producing molecular change
3321,15823,level,noun,a (usually unspecified) height. 
3323,15825,resident,noun,a person who lives somewhere on a long-term basis
3328,15830,inhabitant,noun,a person or animal that lives in or occupies a place. 
3332,15834,camp,noun,"a place with temporary accommodation used by soldiers, refugees, or travelling people"
3334,15836,room-mate,noun,A person with whom one shares a room or rooms in a house
3335,15837,squatter,noun,somebody who occupies property without right or title or without paying rent
3337,15839,dweller,noun,somebody who lives in some location
3338,15840,camper,noun,"a person who spends a holiday in a tent or holiday camp. 


"
3339,15841,occupant,noun,somebody who occupies a particular place at a given time.
3343,15845,bivouac,noun,a temporary camp without tents or cover.
3344,15846,tenant,noun,a person living in a rented property
3345,15847,student,noun,"A person who is taught by another, often (at least in British English) at a university or other place of higher education "
3346,15848,pupil,noun,"a person who is taught by another, especially a schoolchild. "
3347,15849,teacher,noun,A person who teaches in an educational establishment
3348,15850,professor,noun,a university academic (in BrE: of the highest rank)
3349,15851,tutor,noun,"a teacher, typically one who teaches a single pupil or a very small group"
3350,15852,lecturer,noun,"person who gives lectures, especially as a teacher in higher education. "
3351,15853,tutee,noun,a student or pupil of a tutor
3352,15854,schoolmaster,noun,a male teacher in a school. 
3353,15855,schoolmistress,noun,a female teacher in a school
3354,15856,schoolteacher,noun,a person who teaches in a school.
3362,15864,training,noun,instruction in a particular skill or field.
3365,15867,instruction,noun,education. 
3366,15868,education,noun, the process of educating or being educated.
3369,15871,graduate,noun,"a person who has been awarded a first academic degree, or (N. Amer.) a high-school diploma."
3370,15872,protege,noun,a student of an expert
3423,15925,electrocution,noun,the killing or injuring of a person by electric shock
3424,15926,poisoning,noun,the fact of administering poison to or contaminating with poison
3440,15942,strike,noun,"a quick, forcible blow"
3446,15948,likelihood,noun,the state or fact of being likely. 
3447,15949,certainty,noun,the quality of an event being inevitable
3449,15951,possibility,noun,the state or fact of being possible
3450,15952,chance,noun,a possibility of something happening
3454,15956,improbability,noun,the extent to which something is improbable
3457,15959,probability,noun,the extent to which something is probable
3476,15978,disaster,noun,a sudden accident or natural catastrophe that causes great damage or loss of life or an event...leading to ruin or failure.
3479,15981,catastrophe,noun,an event causing great damage or suffering
3480,15982,mishap,noun,an unlucky incident (often in negative contexts)
3481,15983,mischance,noun,an unlucky occurrence
3482,15984,misfortune,noun,an unfortunate event
3483,15985,tragedy,noun,"an event causing great suffering, destruction, and distress"
3484,15986,calamity,noun,an event causing great and often sudden damage or distress
3485,15987,cataclysm,noun,a violent upheaval or disaster
3486,15988,apocalypse,noun,an event involving destruction or damage on a catastrophic scale.
3489,15991,incident,noun,"a disruptive, usually dangerous or unfortunate, event."
3490,15992,casualty,noun,"any person or thing that is harmed, killed, or destroyed as a result of some act or event"
3491,15993,crisis,noun,a difficult or dangerous situation
3492,15994,debacle,noun,a disaster
3494,15996,accident,noun,an unexpected unfortunate event.
3495,15997,victim,noun,"a person harmed, injured, or killed as a result of a crime, accident, etc."
3496,15998,attempt,noun,an act of attempting
3499,16001,endeavor,noun,an act of endeavouring; an enterprise
3501,16003,try,noun,an effort to accomplish something; an attempt. 
3502,16004,effort,noun,a vigorous or determined attempt.
3503,16005,go,noun, an attempt or trial.
3505,16007,stab,noun,an attempt to do.
3506,16008,shot,noun,an attempt to do something.
3507,16009,quest,noun,a long or arduous search.
3508,16010,push,noun,strenuous effort to reach a goal.
3512,16014,adherence,noun,believing in and following the practices of
3513,16015,compliance,noun,the action or fact of being compliant
3515,16017,observance,noun,"the practice of observing the requirements of law, morality, or ritual"
3520,16022,violation,noun,breaking or failing to comply with (a rule or formal agreement)
3521,16023,contravention,noun,"an offense against the prohibition or order of a law, treaty, etc."
3522,16024,breach,noun,"an act of breaking a law, agreement, or code of conduct"
3528,16030,transgression,noun,"a excession of the limits set by (a moral principle, standard, law, etc.)"
3531,16033,conformity,noun,"compliance with conventions, rules, or laws."
3539,16041,noncompliance,noun, Not obeying rules. 
3540,16042,(in/out of) line,noun,to be in compliance (with a rule or expectation). 
3548,16050,possession,noun,a thing owned or possessed
3549,16051,ownership,noun,the state of owning s.t.
3550,16052,owner,noun,one who owns s.t.
3551,16053,possessor,noun,one who possesses s.t.
3553,16055,lack,noun,absence or deficiency of something
3555,16057,want,noun,a desire for something. 
3558,16060,belongings,noun,things (generally small and portable) owned by s.o.
3559,16061,assets,noun,"property owned by a person or company, regarded as having value and being available to meet debts, commitments, or legacies."
3560,16062,property,noun,a thing or things belonging to someone
3561,16063,possession [definite noun],noun,the state of someone owning something
3562,16064,possession [of goods],noun,having control or possession of valuable or important property or goods
3563,16065,effects,noun,personal belongings. 
3565,16067,custody,noun,the protective care or guardianship of someone or something.
3567,16069,arm,noun,each of the two upper limbs of the human body from the shoulder to the hand. 
3568,16070,ankle,noun,the joint connecting the foot with the leg.
3569,16071,anus,noun,the opening at the end of the alimentary canal through which solid waste matter leaves the body. 
3570,16072,back,noun,he rear surface of the human body from the shoulders to the hips. 
3571,16073,beard,noun,a growth of hair on the chin and lower cheeks of a man' s face. 
3572,16074,belly,noun,"the front part of the human trunk below the ribs, containing the stomach and bowels. "
3573,16075,body,noun,"the physical structure, including the bones, flesh, and organs, of a person or an animal. "
3574,16076,breast,noun,"either of the two soft, protruding organs on the upper front of a woman' s body which secrete milk after pregnancy."
3575,16077,buttocks,noun,the fleshy parts of the human body that form the bottom. 
3576,16078,cheek,noun,"either side of the face below the eye, or either of the buttocks. "
3577,16079,chest,noun,the front surface of a person' s or animal' s body between the neck and the stomach.
3578,16080,chin,noun,"the protruding part of the face below the mouth, formed by the apex of the lower jaw. "
3579,16081,ear,noun,"the organ of hearing and balance in humans and other vertebrates, especially the external part of this."
3580,16082,earlobe,noun,"a soft, rounded fleshy part hanging from the lower margin of the ear. "
3581,16083,elbow,noun,the joint between the forearm and the upper arm. 
3582,16084,eyelid,noun,each of the upper and lower folds of skin which cover the eye when closed. 
3583,16085,face,noun,"the front part of a person' s head from the forehead to the chin, or the corresponding part in an animal. "
3584,16086,finger,noun,"each of the four slender jointed parts attached to either hand (or five, if the thumb is included). "
3585,16087,flesh,noun,the surface of the human body
3586,16088,foot,noun,"the lower extremity of the leg below the ankle, on which a person or animal stands or walks."
3587,16089,forearm,noun,the part of a person' s arm extending from the elbow to the wrist or the fingertips.
3588,16090,forehead,noun,the part of the face above the eyebrows. 
3589,16091,groin,noun,"the area between the abdomen and the thigh on either side of the body, or the region of the genitals. "
3590,16092,hair,noun,"any of the fine thread-like strands growing from the skin of mammals and other animals, or from the epidermis of a plant, or such strands collectively, especially those on a person' s head. "
3591,16093,hand,noun,"the end part of the arm beyond the wrist, including the palm, fingers, and thumb. "
3592,16094,head,noun,"the upper part of the human body, or the front or upper part of the body of an animal, typically separated from the rest of the body by a neck, and containing the brain, mouth, and sense organs."
3593,16095,heel,noun,the back part of the foot below the ankle.
3594,16096,incisor,noun,"a narrow-edged tooth at the front of the mouth, adapted for cutting. "
3595,16097,jaw,noun,each of the upper and lower bony structures in vertebrates forming the framework of the mouth and containing the teeth.
3596,16098,toe,noun,any of the five digits at the end of the human foot
3597,16099,hoof,noun," the horny part of the foot of an ungulate, especially a horse"
3598,16100,claw,noun,"a curved, pointed horny nail on each digit of the foot in birds, lizards, and some mammals"
3599,16101,paw,noun,an animal' s foot having claws and pads
3600,16102,talon,noun,"a claw, especially one belonging to a bird of prey"
3601,16103,wing,noun,"a modified forelimb or other appendage allowing a bird, bat, insect, or other creature to fly."
3602,16104,pelt,noun,"the skin of an animal with the fur, wool, or hair still on it."
3603,16105,snout,noun,"the projecting nose and mouth of an animal, esp. a mammal"
3604,16106,maw,noun,"the jaws or throat, esp. of a voracious animal."
3605,16107,fang,noun,"a dangerous tooth, large and sharp and/or capable of delivering poison"
3606,16108,mane,noun,"a growth of long hair on the neck of a horse, lion, or other animal"
3607,16109,whisker,noun,a long projecting hair or bristle growing from the face or snout of an animal such as a cat
3608,16110,feeler,noun,an animal organ such as an antenna that is used for testing things by touch or for searching for food
3609,16111,antler,noun,a branched horn on the head of an adult deer
3610,16112,muzzle,noun,"the projecting part of the face, including the nose and mouth, of an animal such as a dog or horse"
3611,16113,beak,noun,a bird' s horny projecting jaws; a bill
3612,16114,trunk,noun,"the elongated, prehensile nose of an elephant"
3613,16115,tail,noun,"the hindmost part of an animal, especially when extended beyond the rest of the body, such as the flexible extension of the backbone in a vertebrate  or the feathers at the hind end of a bird"
3614,16116,eye,noun,the organ of sight in humans or other animals
3615,16117,foreleg,noun,each of the most anterior limbs used for locomotion or standing.
3616,16118,forefoot,noun,each of the front feet of a four-footed animal
3617,16119,forepaw,noun,each of the frontmost paws of an animal
3618,16120,limb,noun,"an arm, leg, or wing"
3619,16121,fin,noun,"a flattened appendage on the body of a fish or other aquatic animal, used for propelling, steering, and balancing"
3620,16122,flipper,noun,"a broad, flat limb without fingers, used for swimming by sea animals such as seals, whales, and turtles"
3621,16123,horn,noun,"a hard permanent outgrowth of bone encased in hardened skin, often curved and pointed, found in pairs on the heads of cattle, sheep, and other animals"
3622,16124,nape,noun,the back of a person' s neck. NB: not always used of people
3623,16125,nose,noun,"the part projecting above the mouth on a person or animal, containing the nostrils and used in breathing and smelling"
3624,16126,antenna,noun,"a long, thin sensory appendage found in pairs on the heads of insects and some other arthropods."
3625,16127,fluke,noun,either of the lobes of a whale' s tail
3626,16128,skin,noun,a thin layer of tissue forming the natural outer covering of the body of a person or animal
3627,16129,forelimb,noun,any of the frontmost limbs of a creature
3628,16130,hindlimb,noun,any of the rearmost limbs of a creature.
3629,16131,hindleg,noun,any of the hindmost legs of a creature
3630,16132,fingertip,noun,the tip of the finger
3631,16133,brow,noun,a person' s forehead
3632,16134,lip,noun,either of the two fleshy parts forming the edges of the mouth opening. 
3633,16135,temple,noun,the flat part either side of the head between the forehead and the ear. 
3634,16136,fingernail,noun,the nail on the upper surface of the tip of each finger. 
3635,16137,tongue,noun,"the fleshy muscular organ in the mouth, used for tasting, licking, swallowing, and (in humans) articulating speech"
3636,16138,toenail,noun,a nail on the upper surface of the tip of each toe
3637,16139,thumb,noun,"the short, thick first digit of the hand, set lower and apart from the other four and opposable to them."
3638,16140,nostril,noun,either of two external openings of the nasal cavity in vertebrates that admit air to the lungs and smells to the olfactory nerves. 
3639,16141,sole,noun,the underside of a person' s foot. 
3640,16142,midriff,noun,the region of the front of the body between the chest and the waist
3641,16143,navel,noun,a rounded knotty depression in the center of a person' s belly caused by the detachment of the umbilical cord after birth; the umbilicus
3642,16144,neck,noun,the part of a person' s or animal' s body connecting the head to the rest of the body.
3643,16145,hindquarters,noun,the hind legs and adjoining parts of a quadruped.
3644,16146,forefinger,noun,the finger next to the thumb.
3645,16147,thigh,noun,the part of the leg between the hip and the knee.
3646,16148,mouth,noun," the opening and cavity in the lower part of the face, surrounded by the lips, through which food and air are taken and vocal sounds are emitted"
3647,16149,tentacle,noun,"a long slender flexible appendage of an animal, used for grasping or moving about, or bearing sense organs."
3648,16150,bill,noun,"a. the beak of a bird, especially when it is slender, flattened, or weak, or belongs to a web-footed bird or a bird of the pigeon family"
3649,16151,appendage,noun,"a projecting part of an organism, with a distinct appearance or function "
3650,16152,thorax,noun,"the part of the body of any living being between the neck and the abdomen, including the cavity enclosed by the ribs, breastbone, and dorsal vertebrae."
3651,16153,rump,noun,".the hind part of the body of a mammal, the lower back of a bird, or humourously a person' s buttocks"
3652,16154,crown,noun,the top part of a person' s head. 
3653,16155,member,noun,a man' s penis
3654,16156,leg,noun,each of the limbs on which a person or animal walks and stands.
3655,16157,shoulder,noun,the joint between the upper arm or forelimb and the main part of the body.  
3656,16158,tooth,noun,a hard structure in the mouth of some animals often used for chewing and other purposes
3657,16159,mustache,noun,thick hair between the upper lip and the nose extending often to the corners of the mouth.
3658,16160,knee,noun,a joint between the upper and lower leg that projects forward and is protected by the patella.
3659,16161,pupil,noun,the dark circular center of the eye surrounded by the iris
3660,16162,throat,noun,the portion of the body that is positioned between the chin and the top of the shoulders
3661,16163,lung,noun,the internal organs for breathing 
3663,16165,arraignment,noun,the calling of a defendant before a court to answer a criminal charge
3667,16169,bail,noun,Money paid to a court to guarantee one' s appearance in court.
3668,16170,bond,noun,"Money paid to guarantee one' s performance of a duty; in this frame, to appear in court at the appropriate date."
3674,16176,kidnapping,noun,"the act of taking a person against their will, typically to obtain a ransom"
3675,16177,abduction,noun,the action or condition of being taken away illegally by force or deception.
3676,16178,kidnapper,noun,"one who abducts and holds (someone) captive, typically to obtain a ransom. "
3677,16179,abductor,noun,the person who is taking away (someone) illegally by force or decption.
3678,16180,snatcher,noun,one who steals or kidnaps by seizing suddenly. 
3682,16184,hijacking,noun,"the act or instance of being illegally seized (as an aircraft, ship, or vehicle) while in transit"
3683,16185,hijacker,noun,"one who illegally seizes control of (an aircraft, ship, or vehicle) while in transit"
3684,16186,carjacking,noun,the action of stealing a car after violently ejecting its driver. 
3686,16188,piracy,noun,"the practice of attacking and robbing ships at sea, or a similar practice in other contexts, especially hijacking. "
3689,16191,party,noun,"a social gathering of invited guests, typically involving eating, drinking, and entertainment."
3691,16193,banquet,noun, an elaborate and formal meal for many people.
3692,16194,shindig,noun," a large, lively party. "
3693,16195,fete,noun,a party
3694,16196,celebration,noun,an event honoring a special occasion
3695,16197,social,noun,an informal social gathering organized by the members of a particular club or group. 
3696,16198,get-together,noun,a social gathering of individuals
3697,16199,picnic,noun,"a packed meal eaten outdoors, or an occasion when such a meal is eaten. "
3698,16200,fair,noun, a gathering of stalls and amusements for public entertainment. 
3699,16201,reception,noun,a formal social occasion held to welcome someone or celebrate an event. 
3700,16202,dance,noun,a social gathering at which people dance. 
3701,16203,festival,noun," day or period of celebration or an organized series of concerts, films.       "
3702,16204,feast,noun," a large meal, especially a celebratory one. NB: certain religious days are called ""feasts"" - these are not social events."
3703,16205,dinner,noun,"a formal evening meal, typically one in honour of a person or event. "
3704,16206,dinner-party,noun, a social occasion at which guests eat dinner together. 
3705,16207,bash,noun,usu. with modifier a party or social event. 
3706,16208,gala,noun,a festive entertainment or performance
3707,16209,jollification,noun,merrymaking. 
3708,16210,rave,noun,lively party involving dancing and drinking
3709,16211,soiree,noun,party
3710,16212,barbecue,noun,"an outdoor meal or gathering at which meat, fish, or other food is grilled on a rack over an open fire. "
3711,16213,ball,noun, a formal social gathering for dancing. 
3712,16214,meeting,noun,an assembly of people
3713,16215,function,noun,a gathering or celebration.
3714,16216,benefit,noun,A social event held with the host' s intended purpose being to raise money for some cause.
3715,16217,lock,noun,a) a piece of a person' s hair that coils or hangs together.  b) locks chiefly poetic/literary a person' s hair.
3716,16218,tress,noun,a long lock of a woman' s hair
3717,16219,curl,noun,"something in the shape of a spiral or coil, especially a lock of hair."
3721,16223,pigtail,noun,a plaited lock of hair worn singly at the back or on each side of the head.
3723,16225,ponytail,noun,a hairstyle in which the hair is drawn back and tied at the back of the head.
3724,16226,plait,noun,"a single length of hair, rope or other material made up of three or more interlaced strands."
3725,16227,braid,noun,a length of hair made up of three or more interlaced strands.
3727,16229,topknot,noun,a knot of hair arranged on the top of the head.
3729,16231,wave,noun,A slightly curling lock of hair.  a tendency to curl in a person' s hair.
3730,16232,hairdo,noun,(informal) the style of a woman' s hair.
3734,16236,hairstyle,noun,a way in which someone' s hair is cut or arranged.
3735,16237,haircut,noun,the style in which someone' s hair is cut.
3736,16238,cut,noun,the way or style in which a garment or the hair is cut.
3739,16241,hair,noun,the collective hairs on someone' s head.
3740,16242,part,noun,the separation of hair at the hairline
3742,16244,rape,noun,an act or the crime of raping someone. 
3743,16245,rapist,noun,a man who commits rape. 
3746,16248,type,noun,a category of people or things having common characteristics
3747,16249,class,noun,a category of things having some property in common and different from others by type or quality
3748,16250,kind,noun,a class or type of people or things having similar characteristics
3749,16251,sort,noun,a category of people or things with a common feature
3750,16252,variety,noun,a thing which differs in some way from others of the same general class; a type.
3751,16253,strain,noun,"a distinct breed, stock, or variety of an animal, plant, or other organism"
3752,16254,breed,noun,"a sort or kind, esp. a distinctive stock of animals or plants within a species, typically one deliberately developed"
3753,16255,ilk,noun,a type (usually negatively evaluated)
3754,16256,make,noun,a specific line of goods as identified by the manufacturer or a trademark
3755,16257,race,noun,"each of the major divisions of humankind, having distinct physical characteristics."
3756,16258,brand,noun,a type of product that is characterized in terms of the people or company that manufactured it
3757,16259,form,noun,a type or variety of something.
3758,16260,shade,noun,a subtype or specific value (of a color).
3759,16261,version,noun,a particular form of something differing in certain respects from an earlier form or from other forms of the same type of thing.
3761,16263,charge,noun,a formal accusation made against a prisoner brought to trial
3763,16265,indictment,noun,a formal charge or accusation of a serious crime. 
3766,16268,plea,noun,"a formal statement by or on behalf of a defendant or prisoner, stating guilt or innocence in response to a charge, offering an allegation of fact, or claiming that a point of law should apply."
3769,16271,twinkle,noun,a twinkling sparkle or gleam. 
3772,16274,shine,noun,a glow of bright light
3774,16276,sheen,noun,a soft lustre on a surface. 
3775,16277,scintillation,noun,a flash of light. 
3777,16279,refulgence,noun,a very bright shine. 
3778,16280,glow,noun,a steady radiance of light
3780,16282,glitter,noun,"a bright, shimmering reflected light. "
3782,16284,glister,noun,a sparkle. 
3786,16288,glint,noun,"a small flash of light, especially a reflected one. "
3788,16290,glimmer,noun,a faint or wavering light. 
3790,16292,gleam,noun,an emission of a faint or brief light
3792,16294,flicker,noun,the emission of light unsteadily from a source
3794,16296,flash,noun,a sudden brief burst of light
3797,16299,coruscation,noun,flash or sparkle.
3800,16302,specimen,noun,"an example of something regarded as typical of its class or group, esp. of plants and animals"
3801,16303,example,noun,a thing characteristic of its kind or illustrating a general rule
3802,16304,case,noun,an instance of a particular situation; an example of something occurring
3803,16305,instance,noun,a particular case
3809,16311,commencement,noun,the beginning of something. 
3811,16313,onset,noun,"the beginning of something, especially something unpleasant. "
3813,16315,eruption,noun,an act or instance or erupting. 
3814,16316,dress,noun,a one-piece garment for a woman or a girl that covers the body and extends down over the legs.
3815,16317,frock,noun,a woman' s or girl' s dress
3816,16318,petticoat,noun,"a woman' s light, loose undergarment in the form of a skirt or dress."
3817,16319,ballgown,noun,"a long dress, worn for the formal occasion of a ball"
3818,16320,culottes,noun,"women' s knee-length trousers, cut with very full legs to resemble a skirt."
